-0.062171x + 11292.81+..~..=10147.608504980637	 9929 Points (+/- -439.2714950193622)	[8/14/2019 - 3:28:24]
-0.062215x + 11292.81+..~..=10152.873971927937	 9931 Points (+/- -427.97602807206385)	[8/14/2019 - 3:28:51]
-0.062259x + 11292.81+..~..=10151.38181325807	 9933 Points (+/- -430.198186741929)	[8/14/2019 - 3:29:19]
-0.062303x + 11292.81+..~..=10150.622019401342	 9935 Points (+/- -430.95798059865774)	[8/14/2019 - 3:29:46]
-0.062347x + 11292.81+..~..=10149.862756885688	 9937 Points (+/- -431.7172431143117)	[8/14/2019 - 3:30:14]
-0.062370x + 11292.81+..~..=10157.233925755714	 9938 Points (+/- -416.57607424428534)	[8/14/2019 - 3:30:41]
-0.062414x + 11292.81+..~..=10156.43676969614	 9940 Points (+/- -417.3732303038596)	[8/14/2019 - 3:31:8]
-0.062459x + 11292.81+..~..=10156.764665836297	 9942 Points (+/- -415.91533416370294)	[8/14/2019 - 3:31:36]
-0.062504x + 11292.81+..~..=10155.96325664416	 9944 Points (+/- -416.71674335584066)	[8/14/2019 - 3:32:3]
-0.062549x + 11292.81+..~..=10155.162541536745	 9946 Points (+/- -417.517458463255)	[8/14/2019 - 3:32:30]
-0.062571x + 11292.81+..~..=10154.762444082373	 9947 Points (+/- -417.9175559176274)	[8/14/2019 - 3:32:58]
-0.062616x + 11292.81+..~..=10153.962769006923	 9949 Points (+/- -418.71723099307746)	[8/14/2019 - 3:33:25]
-0.062660x + 11292.81+..~..=10150.516917451554	 9951 Points (+/- -424.8230825484461)	[8/14/2019 - 3:33:53]
-0.062704x + 11292.81+..~..=10149.731710707596	 9953 Points (+/- -425.60828929240415)	[8/14/2019 - 3:34:20]
-0.062748x + 11292.81+..~..=10149.574049363175	 9955 Points (+/- -425.1359506368244)	[8/14/2019 - 3:34:48]
-0.062770x + 11292.81+..~..=10149.180464488365	 9956 Points (+/- -425.5295355116341)	[8/14/2019 - 3:35:15]
-0.062814x + 11292.81+..~..=10148.881381891199	 9958 Points (+/- -425.3386181088008)	[8/14/2019 - 3:35:42]
-0.062858x + 11292.81+..~..=10148.092962756165	 9960 Points (+/- -426.1270372438339)	[8/14/2019 - 3:36:10]
-0.062902x + 11292.81+..~..=10149.340218935224	 9962 Points (+/- -422.8397810647766)	[8/14/2019 - 3:36:37]
-0.062947x + 11292.81+..~..=10148.543176473582	 9964 Points (+/- -423.6368235264181)	[8/14/2019 - 3:37:4]
-0.062969x + 11292.81+..~..=10155.008138319015	 9965 Points (+/- -410.29186168098386)	[8/14/2019 - 3:37:32]
-0.063014x + 11292.81+..~..=10154.1786732059	 9967 Points (+/- -411.1213267940984)	[8/14/2019 - 3:37:59]
-0.063059x + 11292.81+..~..=10152.192841110094	 9969 Points (+/- -414.26715888990475)	[8/14/2019 - 3:38:26]
-0.063103x + 11292.81+..~..=10151.37062574368	 9971 Points (+/- -415.0893742563185)	[8/14/2019 - 3:38:54]
-0.063148x + 11292.81+..~..=10150.56915300936	 9973 Points (+/- -415.8708469906396)	[8/14/2019 - 3:39:21]
-0.063170x + 11292.81+..~..=10150.158688737403	 9974 Points (+/- -416.2813112625972)	[8/14/2019 - 3:39:49]
-0.063214x + 11292.81+..~..=10149.338352076125	 9976 Points (+/- -417.10164792387513)	[8/14/2019 - 3:40:16]
-0.063258x + 11292.81+..~..=10143.602635162451	 9978 Points (+/- -427.7773648375478)	[8/14/2019 - 3:40:43]
-0.063302x + 11292.81+..~..=10142.807622804467	 9980 Points (+/- -428.5723771955327)	[8/14/2019 - 3:41:11]
-0.063346x + 11292.81+..~..=10148.173551298867	 9982 Points (+/- -417.0164487011334)	[8/14/2019 - 3:41:38]
-0.063368x + 11292.81+..~..=10147.761817544397	 9983 Points (+/- -417.42818245560375)	[8/14/2019 - 3:42:6]
-0.063413x + 11292.81+..~..=10151.14883252807	 9985 Points (+/- -409.8211674719296)	[8/14/2019 - 3:42:33]
-0.063458x + 11292.81+..~..=10150.306581617975	 9987 Points (+/- -410.66341838202425)	[8/14/2019 - 3:43:0]
-0.063503x + 11292.81+..~..=10161.18711383464	 9989 Points (+/- -388.03288616535974)	[8/14/2019 - 3:43:28]
-0.063549x + 11292.81+..~..=10160.290570139921	 9991 Points (+/- -388.929429860078)	[8/14/2019 - 3:43:55]
-0.063572x + 11292.81+..~..=10159.842694380333	 9992 Points (+/- -389.377305619666)	[8/14/2019 - 3:44:23]
-0.063619x + 11292.81+..~..=10166.023881116906	 9994 Points (+/- -376.08611888309497)	[8/14/2019 - 3:44:50]
-0.063665x + 11292.81+..~..=10165.096232705726	 9996 Points (+/- -377.01376729427466)	[8/14/2019 - 3:45:17]
-0.063712x + 11292.81+..~..=10162.816199456605	 9998 Points (+/- -380.653800543394)	[8/14/2019 - 3:45:45]
-0.063758x + 11292.81+..~..=10161.897301594394	 10000 Points (+/- -381.5726984056055)	[8/14/2019 - 3:46:12]
-0.063781x + 11292.81+..~..=10156.879095559578	 10001 Points (+/- -391.1609044404231)	[8/14/2019 - 3:46:40]
-0.063826x + 11292.81+..~..=10155.983476314848	 10003 Points (+/- -392.05652368515257)	[8/14/2019 - 3:47:7]
-0.063872x + 11292.81+..~..=10157.303673033019	 10005 Points (+/- -388.51632696698107)	[8/14/2019 - 3:47:34]
-0.063918x + 11292.81+..~..=10156.39970856462	 10007 Points (+/- -389.4202914353791)	[8/14/2019 - 3:48:2]
-0.063964x + 11292.81+..~..=10155.975697671913	 10009 Points (+/- -389.36430232808743)	[8/14/2019 - 3:48:29]
-0.063987x + 11292.81+..~..=10155.52353449705	 10010 Points (+/- -389.81646550295045)	[8/14/2019 - 3:48:56]
-0.064032x + 11292.81+..~..=10154.629998020306	 10012 Points (+/- -390.7000019796942)	[8/14/2019 - 3:49:24]
-0.064078x + 11292.81+..~..=10153.727519843766	 10014 Points (+/- -391.6024801562344)	[8/14/2019 - 3:49:51]
-0.064124x + 11292.81+..~..=10152.826120133173	 10016 Points (+/- -392.50387986682654)	[8/14/2019 - 3:50:18]
-0.064169x + 11292.81+..~..=10151.84616925411	 10018 Points (+/- -393.5638307458903)	[8/14/2019 - 3:50:46]
-0.064192x + 11292.81+..~..=10151.396595513426	 10019 Points (+/- -394.01340448657356)	[8/14/2019 - 3:51:13]
-0.064237x + 11292.81+..~..=10150.24941440571	 10021 Points (+/- -395.41058559429075)	[8/14/2019 - 3:51:41]
-0.064282x + 11292.81+..~..=10149.353295313424	 10023 Points (+/- -396.30670468657627)	[8/14/2019 - 3:52:8]
-0.064327x + 11292.81+..~..=10143.093274841161	 10025 Points (+/- -407.9567251588378)	[8/14/2019 - 3:52:36]
-0.064372x + 11292.81+..~..=10142.22422947381	 10027 Points (+/- -408.82577052618944)	[8/14/2019 - 3:53:3]
-0.064394x + 11292.81+..~..=10138.078692741334	 10028 Points (+/- -416.6913072586667)	[8/14/2019 - 3:53:30]
-0.064437x + 11292.81+..~..=10137.228305928154	 10030 Points (+/- -417.541694071846)	[8/14/2019 - 3:53:58]
-0.064481x + 11292.81+..~..=10132.447935747263	 10032 Points (+/- -426.2620642527363)	[8/14/2019 - 3:54:25]
-0.064524x + 11292.81+..~..=10131.617536505652	 10034 Points (+/- -427.0924634943476)	[8/14/2019 - 3:54:52]
-0.064568x + 11292.81+..~..=10130.78798889622	 10036 Points (+/- -427.92201110377937)	[8/14/2019 - 3:55:20]
-0.064589x + 11292.81+..~..=10130.054270402816	 10037 Points (+/- -428.9757295971849)	[8/14/2019 - 3:55:47]
-0.064632x + 11292.81+..~..=10129.227466408405	 10039 Points (+/- -429.8025335915954)	[8/14/2019 - 3:56:14]
-0.064675x + 11292.81+..~..=10123.235322412515	 10041 Points (+/- -440.98467758748484)	[8/14/2019 - 3:56:42]
-0.064717x + 11292.81+..~..=10133.046993730075	 10043 Points (+/- -431.1730062699244)	[8/14/2019 - 3:57:9]
-0.064760x + 11292.81+..~..=10132.134720767417	 10045 Points (+/- -432.1552792325838)	[8/14/2019 - 3:57:37]
-0.064781x + 11292.81+..~..=10131.71398863166	 10046 Points (+/- -432.5760113683409)	[8/14/2019 - 3:58:4]
-0.064823x + 11292.81+..~..=10130.334834425546	 10048 Points (+/- -434.4951655744535)	[8/14/2019 - 3:58:32]
-0.064865x + 11292.81+..~..=10129.498244493996	 10050 Points (+/- -435.3317555060039)	[8/14/2019 - 3:58:59]
-0.064907x + 11292.81+..~..=10128.273788065972	 10052 Points (+/- -436.9462119340278)	[8/14/2019 - 3:59:26]
-0.064949x + 11292.81+..~..=10127.441453242476	 10054 Points (+/- -437.77854675752315)	[8/14/2019 - 3:59:54]
-0.064970x + 11292.81+..~..=10127.025673598253	 10055 Points (+/- -438.19432640174637)	[8/14/2019 - 4:0:21]
-0.065012x + 11292.81+..~..=10126.125273249852	 10057 Points (+/- -439.1647267501485)	[8/14/2019 - 4:0:48]
-0.065053x + 11292.81+..~..=10125.295898199933	 10059 Points (+/- -439.99410180006817)	[8/14/2019 - 4:1:16]
-0.065094x + 11292.81+..~..=10117.207622736705	 10061 Points (+/- -455.382377263295)	[8/14/2019 - 4:1:43]
-0.065135x + 11292.81+..~..=10116.420182206459	 10063 Points (+/- -456.16981779354137)	[8/14/2019 - 4:2:11]
-0.065156x + 11292.81+..~..=10122.23972874002	 10064 Points (+/- -444.12027125998065)	[8/14/2019 - 4:2:38]
-0.065197x + 11292.81+..~..=10121.419560647024	 10066 Points (+/- -444.9404393529767)	[8/14/2019 - 4:3:5]
-0.065238x + 11292.81+..~..=10120.61032010227	 10068 Points (+/- -445.73967989772973)	[8/14/2019 - 4:3:33]
-0.065280x + 11292.81+..~..=10119.792058153162	 10070 Points (+/- -446.55794184683873)	[8/14/2019 - 4:4:0]
-0.065321x + 11292.81+..~..=10121.302078705492	 10072 Points (+/- -442.7079212945082)	[8/14/2019 - 4:4:28]
-0.065342x + 11292.81+..~..=10120.887474670475	 10073 Points (+/- -443.12252532952516)	[8/14/2019 - 4:4:55]
-0.065383x + 11292.81+..~..=10122.452547447836	 10075 Points (+/- -439.1574525521646)	[8/14/2019 - 4:5:22]
-0.065425x + 11292.81+..~..=10121.612197017006	 10077 Points (+/- -439.9978029829945)	[8/14/2019 - 4:5:49]
-0.065466x + 11292.81+..~..=10120.772921264348	 10079 Points (+/- -440.83707873565254)	[8/14/2019 - 4:6:17]
-0.065508x + 11292.81+..~..=10121.546013504505	 10081 Points (+/- -438.44398649549476)	[8/14/2019 - 4:6:44]
-0.065529x + 11292.81+..~..=10121.122973853631	 10082 Points (+/- -438.8670261463685)	[8/14/2019 - 4:7:12]
-0.065571x + 11292.81+..~..=10121.90893852472	 10084 Points (+/- -436.44106147527964)	[8/14/2019 - 4:7:39]
-0.065612x + 11292.81+..~..=10121.056038132176	 10086 Points (+/- -437.2939618678247)	[8/14/2019 - 4:8:6]
-0.065654x + 11292.81+..~..=10121.670348588319	 10088 Points (+/- -435.20965141168017)	[8/14/2019 - 4:8:34]
-0.065696x + 11292.81+..~..=10120.8118903288	 10090 Points (+/- -436.06810967119964)	[8/14/2019 - 4:9:1]
-0.065717x + 11292.81+..~..=10120.383094168594	 10091 Points (+/- -436.49690583140546)	[8/14/2019 - 4:9:29]
-0.065759x + 11292.81+..~..=10122.928224606063	 10093 Points (+/- -430.5317753939362)	[8/14/2019 - 4:9:56]
-0.065801x + 11292.81+..~..=10126.97153091556	 10095 Points (+/- -421.55846908444073)	[8/14/2019 - 4:10:23]
-0.065843x + 11292.81+..~..=10126.073090709728	 10097 Points (+/- -422.45690929027296)	[8/14/2019 - 4:10:51]
-0.065886x + 11292.81+..~..=10124.128740484914	 10099 Points (+/- -425.45125951508635)	[8/14/2019 - 4:11:18]
-0.065907x + 11292.81+..~..=10123.68343714551	 10100 Points (+/- -425.8965628544902)	[8/14/2019 - 4:11:46]
-0.065949x + 11292.81+..~..=10122.793796767977	 10102 Points (+/- -426.7862032320227)	[8/14/2019 - 4:12:13]
-0.065991x + 11292.81+..~..=10121.326960469443	 10104 Points (+/- -428.83303953055656)	[8/14/2019 - 4:12:40]
-0.066033x + 11292.81+..~..=10120.442912545976	 10106 Points (+/- -429.7170874540243)	[8/14/2019 - 4:13:8]
-0.066075x + 11292.81+..~..=10117.282083359807	 10108 Points (+/- -435.16791664019365)	[8/14/2019 - 4:13:35]
-0.066096x + 11292.81+..~..=10116.84712012997	 10109 Points (+/- -435.60287987002994)	[8/14/2019 - 4:14:3]
-0.066137x + 11292.81+..~..=10117.254760383323	 10111 Points (+/- -433.91523961667735)	[8/14/2019 - 4:14:30]
-0.066179x + 11292.81+..~..=10116.380283298204	 10113 Points (+/- -434.78971670179635)	[8/14/2019 - 4:14:57]
-0.066220x + 11292.81+..~..=10114.898604681997	 10115 Points (+/- -436.88139531800334)	[8/14/2019 - 4:15:25]
-0.066262x + 11292.81+..~..=10114.029709292548	 10117 Points (+/- -437.7502907074522)	[8/14/2019 - 4:15:52]
-0.066282x + 11292.81+..~..=10113.595709226087	 10118 Points (+/- -438.18429077391374)	[8/14/2019 - 4:16:19]
-0.066324x + 11292.81+..~..=10110.719025125954	 10120 Points (+/- -443.08097487404484)	[8/14/2019 - 4:16:47]
-0.066365x + 11292.81+..~..=10109.863483532554	 10122 Points (+/- -443.9365164674455)	[8/14/2019 - 4:17:14]
-0.066405x + 11292.81+..~..=10105.139074591456	 10124 Points (+/- -452.5509254085446)	[8/14/2019 - 4:17:41]
-0.066446x + 11292.81+..~..=10104.30571780324	 10126 Points (+/- -453.384282196761)	[8/14/2019 - 4:18:9]
-0.066466x + 11292.81+..~..=10103.909381440692	 10127 Points (+/- -453.76061855930857)	[8/14/2019 - 4:18:36]
-0.066506x + 11292.81+..~..=10103.077493064315	 10129 Points (+/- -454.5925069356854)	[8/14/2019 - 4:19:4]
-0.066546x + 11292.81+..~..=10101.947412926287	 10131 Points (+/- -456.0225870737122)	[8/14/2019 - 4:19:31]
-0.066587x + 11292.81+..~..=10101.119132473395	 10133 Points (+/- -456.8508675266039)	[8/14/2019 - 4:19:58]
-0.066627x + 11292.81+..~..=10108.650572297873	 10135 Points (+/- -440.93942770212743)	[8/14/2019 - 4:20:26]
-0.066648x + 11292.81+..~..=10108.216064821625	 10136 Points (+/- -441.3739351783752)	[8/14/2019 - 4:20:53]
-0.066689x + 11292.81+..~..=10113.282856685695	 10138 Points (+/- -430.35714331430427)	[8/14/2019 - 4:21:21]
-0.066731x + 11292.81+..~..=10112.385837723938	 10140 Points (+/- -431.25416227606183)	[8/14/2019 - 4:21:48]
-0.066773x + 11292.81+..~..=10111.490117516236	 10142 Points (+/- -432.1498824837636)	[8/14/2019 - 4:22:15]
-0.066815x + 11292.81+..~..=10120.465675556185	 10144 Points (+/- -413.25432444381477)	[8/14/2019 - 4:22:43]
-0.066837x + 11292.81+..~..=10119.994010695826	 10145 Points (+/- -413.7259893041737)	[8/14/2019 - 4:23:10]
-0.066879x + 11292.81+..~..=10120.822839594804	 10147 Points (+/- -411.11716040519605)	[8/14/2019 - 4:23:37]
-0.066922x + 11292.81+..~..=10119.873173802018	 10149 Points (+/- -412.06682619798266)	[8/14/2019 - 4:24:5]
-0.066965x + 11292.81+..~..=10118.934980674805	 10151 Points (+/- -412.99501932519524)	[8/14/2019 - 4:24:32]
-0.067007x + 11292.81+..~..=10117.98825283959	 10153 Points (+/- -413.94174716041016)	[8/14/2019 - 4:24:59]
-0.067029x + 11292.81+..~..=10119.320925211121	 10154 Points (+/- -410.7990747888798)	[8/14/2019 - 4:25:27]
-0.067071x + 11292.81+..~..=10118.367404448069	 10156 Points (+/- -411.75259555193225)	[8/14/2019 - 4:25:54]
-0.067115x + 11292.81+..~..=10134.42296725181	 10158 Points (+/- -378.6470327481893)	[8/14/2019 - 4:26:22]
-0.067160x + 11292.81+..~..=10133.387848234603	 10160 Points (+/- -379.68215176539707)	[8/14/2019 - 4:26:49]
-0.067182x + 11292.81+..~..=10132.870968886584	 10161 Points (+/- -380.1990311134159)	[8/14/2019 - 4:27:16]
-0.067227x + 11292.81+..~..=10136.863550250468	 10163 Points (+/- -371.15644974953284)	[8/14/2019 - 4:27:44]
-0.067272x + 11292.81+..~..=10135.808023345917	 10165 Points (+/- -372.2119766540836)	[8/14/2019 - 4:28:11]
-0.067316x + 11292.81+..~..=10130.415112151679	 10167 Points (+/- -381.95488784832196)	[8/14/2019 - 4:28:38]
-0.067361x + 11292.81+..~..=10129.384745986226	 10169 Points (+/- -382.98525401377447)	[8/14/2019 - 4:29:6]
-0.067383x + 11292.81+..~..=10125.019730650956	 10170 Points (+/- -391.2102693490433)	[8/14/2019 - 4:29:33]
-0.067427x + 11292.81+..~..=10123.429058006506	 10172 Points (+/- -392.8009419934933)	[8/14/2019 - 4:30:0]
-0.067469x + 11292.81+..~..=10107.665166458299	 10174 Points (+/- -423.36483354170196)	[8/14/2019 - 4:30:28]
-0.067511x + 11292.81+..~..=10106.738218927245	 10176 Points (+/- -424.29178107275584)	[8/14/2019 - 4:30:55]
-0.067553x + 11292.81+..~..=10103.767528336108	 10178 Points (+/- -429.3124716638922)	[8/14/2019 - 4:31:23]
-0.067574x + 11292.81+..~..=10103.31013181314	 10179 Points (+/- -429.76986818686055)	[8/14/2019 - 4:31:50]
-0.067615x + 11292.81+..~..=10102.396320759699	 10181 Points (+/- -430.683679240301)	[8/14/2019 - 4:32:17]
-0.067657x + 11292.81+..~..=10104.151048593287	 10183 Points (+/- -426.2489514067129)	[8/14/2019 - 4:32:45]
-0.067699x + 11292.81+..~..=10103.227120189402	 10185 Points (+/- -427.1728798105978)	[8/14/2019 - 4:33:12]
-0.067741x + 11292.81+..~..=10105.369907993867	 10187 Points (+/- -421.95009200613276)	[8/14/2019 - 4:33:39]
-0.067762x + 11292.81+..~..=10104.901820902209	 10188 Points (+/- -422.4181790977909)	[8/14/2019 - 4:34:7]
-0.067804x + 11292.81+..~..=10103.757178168302	 10190 Points (+/- -423.7728218316988)	[8/14/2019 - 4:34:34]
-0.067846x + 11292.81+..~..=10102.824404025627	 10192 Points (+/- -424.70559597437386)	[8/14/2019 - 4:35:2]
-0.067887x + 11292.81+..~..=10101.95285283647	 10194 Points (+/- -425.51714716352944)	[8/14/2019 - 4:35:29]
-0.067929x + 11292.81+..~..=10101.02251943853	 10196 Points (+/- -426.44748056147)	[8/14/2019 - 4:35:56]
-0.067950x + 11292.81+..~..=10100.557860772198	 10197 Points (+/- -426.91213922780116)	[8/14/2019 - 4:36:24]
-0.067992x + 11292.81+..~..=10101.490766567904	 10199 Points (+/- -424.1092334320965)	[8/14/2019 - 4:36:51]
-0.068033x + 11292.81+..~..=10100.555047457174	 10201 Points (+/- -425.04495254282665)	[8/14/2019 - 4:37:19]
-0.068076x + 11292.81+..~..=10111.803356157776	 10203 Points (+/- -401.55664384222473)	[8/14/2019 - 4:37:46]
-0.068120x + 11292.81+..~..=10110.813222518367	 10205 Points (+/- -402.5467774816334)	[8/14/2019 - 4:38:13]
-0.068141x + 11292.81+..~..=10112.703152825025	 10206 Points (+/- -398.2668471749748)	[8/14/2019 - 4:38:41]
-0.068184x + 11292.81+..~..=10111.704201008752	 10208 Points (+/- -399.2657989912477)	[8/14/2019 - 4:39:8]
-0.068229x + 11292.81+..~..=10145.365912242207	 10210 Points (+/- -330.86408775779273)	[8/14/2019 - 4:39:35]
-0.068277x + 11292.81+..~..=10096.06907213885	 10212 Points (+/- -380.1609278611504)	[8/14/2019 - 4:40:3]
-0.068325x + 11292.81+..~..=10110.725677864402	 10214 Points (+/- -348.4843221355968)	[8/14/2019 - 4:40:30]
-0.068349x + 11292.81+..~..=10109.454050930884	 10215 Points (+/- -349.75594906911465)	[8/14/2019 - 4:40:58]
-0.068398x + 11292.81+..~..=10105.344189743471	 10217 Points (+/- -353.86581025652777)	[8/14/2019 - 4:41:25]
-0.068446x + 11292.81+..~..=10097.85960709897	 10219 Points (+/- -366.5203929010295)	[8/14/2019 - 4:41:52]
-0.068494x + 11292.81+..~..=10095.615872514012	 10221 Points (+/- -368.76412748598705)	[8/14/2019 - 4:42:20]
-0.068542x + 11292.81+..~..=10095.199387956696	 10223 Points (+/- -367.3706120433035)	[8/14/2019 - 4:42:47]
-0.068566x + 11292.81+..~..=10093.323071007319	 10224 Points (+/- -369.2469289926812)	[8/14/2019 - 4:43:14]
-0.068614x + 11292.81+..~..=10038.462669652572	 10226 Points (+/- -432.2173303474283)	[8/14/2019 - 4:43:42]
-0.068661x + 11292.81+..~..=10038.000606246487	 10228 Points (+/- -432.67939375351307)	[8/14/2019 - 4:44:9]
-0.068709x + 11292.81+..~..=10050.506202860126	 10230 Points (+/- -405.71379713987335)	[8/14/2019 - 4:44:37]
-0.068758x + 11292.81+..~..=10048.72834423511	 10232 Points (+/- -407.4916557648885)	[8/14/2019 - 4:45:4]
-0.068785x + 11292.81+..~..=10088.76892102269	 10233 Points (+/- -324.7510789773096)	[8/14/2019 - 4:45:31]
-0.068838x + 11292.81+..~..=10083.945616865329	 10235 Points (+/- -329.57438313467173)	[8/14/2019 - 4:45:59]
-0.068892x + 11292.81+..~..=10079.66521837917	 10237 Points (+/- -333.8547816208302)	[8/14/2019 - 4:46:26]
-0.068944x + 11292.81+..~..=10065.891845686727	 10239 Points (+/- -358.2881543132735)	[8/14/2019 - 4:46:54]
-0.068996x + 11292.81+..~..=10063.042835889744	 10241 Points (+/- -361.137164110256)	[8/14/2019 - 4:47:21]
-0.069022x + 11292.81+..~..=10061.421583550746	 10242 Points (+/- -363.04841644925364)	[8/14/2019 - 4:47:48]
-0.069073x + 11292.81+..~..=10058.901957676922	 10244 Points (+/- -365.56804232307695)	[8/14/2019 - 4:48:16]
-0.069125x + 11292.81+..~..=10059.067427948834	 10246 Points (+/- -362.73257205116533)	[8/14/2019 - 4:48:43]
-0.069177x + 11292.81+..~..=10056.717365006903	 10248 Points (+/- -365.0826349930958)	[8/14/2019 - 4:49:10]
-0.069227x + 11292.81+..~..=10031.045197220716	 10250 Points (+/- -415.4648027792846)	[8/14/2019 - 4:49:38]
-0.069251x + 11292.81+..~..=10030.564691768615	 10251 Points (+/- -415.94530823138484)	[8/14/2019 - 4:50:5]
-0.069300x + 11292.81+..~..=10029.604779914502	 10253 Points (+/- -416.9052200854985)	[8/14/2019 - 4:50:33]
-0.069348x + 11292.81+..~..=10022.59487345402	 10255 Points (+/- -430.2551265459806)	[8/14/2019 - 4:51:0]
-0.069395x + 11292.81+..~..=10008.042994507286	 10257 Points (+/- -458.97700549271394)	[8/14/2019 - 4:51:27]
-0.069442x + 11292.81+..~..=10007.91639549474	 10259 Points (+/- -459.1036045052606)	[8/14/2019 - 4:51:55]
-0.069466x + 11292.81+..~..=10017.222554980537	 10260 Points (+/- -440.2074450194632)	[8/14/2019 - 4:52:22]
-0.069513x + 11292.81+..~..=10016.635092581657	 10262 Points (+/- -440.7949074183434)	[8/14/2019 - 4:52:50]
-0.069560x + 11292.81+..~..=10016.023728563472	 10264 Points (+/- -441.4062714365282)	[8/14/2019 - 4:53:17]
-0.069609x + 11292.81+..~..=10030.151915685025	 10266 Points (+/- -411.94808431497586)	[8/14/2019 - 4:53:44]
-0.069658x + 11292.81+..~..=10028.967554852537	 10268 Points (+/- -413.13244514746293)	[8/14/2019 - 4:54:12]
-0.069683x + 11292.81+..~..=10032.624998685564	 10269 Points (+/- -405.15500131443696)	[8/14/2019 - 4:54:39]
-0.069732x + 11292.81+..~..=10031.317993123786	 10271 Points (+/- -406.4620068762142)	[8/14/2019 - 4:55:7]
-0.069781x + 11292.81+..~..=10022.550946900597	 10273 Points (+/- -422.969053099403)	[8/14/2019 - 4:55:34]
-0.069829x + 11292.81+..~..=10021.529598809855	 10275 Points (+/- -423.99040119014535)	[8/14/2019 - 4:56:1]
-0.069877x + 11292.81+..~..=10018.27616234796	 10277 Points (+/- -429.5538376520399)	[8/14/2019 - 4:56:29]
-0.069901x + 11292.81+..~..=10017.80482153603	 10278 Points (+/- -430.0251784639695)	[8/14/2019 - 4:56:56]
